1562843	02636716
1562966	02636913
1562995	02636959
1563730	02638081
1564044	02638538
1564088	02638593
1564144	02638663
1564145	02638664
1564279	02638861
1564455	02639137
1564897	02639782
1565048	02640006
1565242	02640298
1565430	02640575
1565557	02640768
1565734	02641049
1566267	02641842
1566309	02641907
1566667	02642429
1566916	02642835
1567051	02643034
1567199	02643241
1567834	02644179
1568420	02645039
1568460	02645103
1568922	02645811
1568932	02645824
1568946	02645849
1569022	02645956
1569350	02646456
1569414	02646568
1570408	02648081
1570957	02648888
1571190	02649242
1571240	02649314
1571487	02649709
1572223	02650820
1572395	02651077
1573132	02652135
1573903	02653280
1574074	02653538
1574330	02653901
1574523	02654198
1574596	02654307
1574943	02654845
1575029	02654980
1575833	02656286
1575835	02656289
1575871	02656354
1576021	02656589
1576251	02656934
1576637	02657535
1576678	02657601
1576681	02657606
1577361	02658587
1577621	02658963
1577755	02659171
1577774	02659196
1578115	02659705
1578130	02659725
1578283	02659959
1578944	02660966
1579031	02661103
1580948	02664014
1580976	02664057
1581052	02664181
1581286	02664514
1581846	02665340
1581904	02665426
1582119	02665744
1582162	02665804
1582373	02666114
1583273	02667431
1583328	02667513
1583382	02667586
1583768	02668170
1583841	02668275
1584014	02668552
1584424	02669172
1585528	02670781
1585710	02671066
1585993	02671480
1586340	02671980
1586347	02671992
1586381	02672040
1586867	02672748
1587007	02672963
1587159	02673194
1587412	02673560
1588036	02674503
1588722	02675513
1589101	02676135
1589170	02676233
1589326	02676479
1589458	02676675
1590062	02677597
1590219	02677820
1590286	02677916
1590333	02677987
1590508	02678238
1590653	02678451
1590699	02678516
1590887	02678780
1591816	02680187
